2014-11-28 22:50:56.606000000,1.3,1.453,1.932,1.2,0.119,0.152,0.9,0.084,0.083,1.2,0.063,0.076 
2014-11-28 22:50:56.769000000,1.3,1.057,1.402,1.2,0.188,0.238,0.9,0.085,0.084,1.2,0.06,0.072 
2014-11-28 22:50:56.969000000,1.3,0.843,1.118,1.2,0.204,0.258,0.9,0.085,0.084,1.2,0.065,0.078 
2014-11-28 22:50:57.169000000,1.3,0.843,1.117,1.2,0.134,0.17,0.9,0.085,0.084,1.2,0.056,0.067 
2014-11-28 22:50:57.369000000,1.3,0.843,1.117,1.2,0.134,0.17,0.9,0.085,0.084,1.2,0.056,0.067 
2014-11-28 22:50:57.569000000,1.3,0.687,0.91,1.2,0.134,0.17,0.9,0.085,0.084,1.2,0.053,0.064 
2014-11-28 22:50:57.769000000,1.3,0.682,0.904,1.2,0.141,0.179,0.9,0.085,0.084,1.2,0.053,0.064 
2014-11-28 22:50:57.969000000,1.3,0.68,0.901,1.2,0.136,0.173,0.9,0.084,0.083,1.2,0.054,0.065 
2014-11-28 22:50:58.169000000,1.3,0.68,0.901,1.2,0.136,0.173,0.9,0.084,0.083,1.2,0.054,0.065 
2014-11-28 22:50:58.369000000,1.3,0.679,0.9,1.2,0.137,0.174,0.9,0.084,0.083,1.2,0.054,0.065 
2014-11-28 22:50:58.569000000,1.3,0.678,0.899,1.2,0.144,0.183,0.9,0.084,0.083,1.2,0.052,0.063 
2014-11-28 22:50:58.769000000,1.3,0.677,0.897,1.2,0.135,0.172,0.9,0.084,0.083,1.2,0.055,0.066 
2014-11-28 22:50:58.969000000,1.3,0.677,0.897,1.2,0.135,0.172,0.9,0.084,0.083,1.2,0.055,0.066 
2014-11-28 22:50:59.169000000,1.3,0.678,0.899,1.2,0.146,0.186,0.9,0.084,0.083,1.2,0.052,0.063 
2014-11-28 22:50:59.369000000,1.3,0.675,0.895,1.2,0.127,0.162,0.9,0.084,0.083,1.2,0.055,0.066 
2014-11-28 22:50:59.569000000,1.3,0.683,0.905,1.2,0.135,0.172,0.9,0.084,0.083,1.2,0.056,0.067 
2014-11-28 22:50:59.769000000,1.3,0.683,0.905,1.2,0.135,0.172,0.9,0.084,0.083,1.2,0.056,0.067 
2014-11-28 22:50:59.969000000,1.3,0.755,1.001,1.2,0.188,0.238,0.9,0.084,0.083,1.2,0.053,0.064 
2014-11-28 22:51:00.169000000,1.3,0.678,0.899,1.2,0.125,0.159,0.9,0.084,0.083,1.2,0.054,0.065 
2014-11-28 22:51:00.369000000,1.3,0.676,0.896,1.2,0.134,0.17,0.9,0.084,0.083,1.2,0.053,0.064 
2014-11-28 22:51:00.569000000,1.3,0.676,0.896,1.2,0.134,0.17,0.9,0.084,0.083,1.2,0.053,0.064 
2014-11-28 22:51:00.769000000,1.3,0.675,0.895,1.2,0.152,0.193,0.9,0.083,0.082,1.2,0.054,0.065 
2014-11-28 22:51:00.969000000,1.3,0.675,0.895,1.2,0.121,0.154,0.9,0.084,0.083,1.2,0.054,0.065 
2014-11-28 22:51:01.169000000,1.3,0.679,0.9,1.2,0.142,0.181,0.9,0.083,0.082,1.2,0.053,0.064 
2014-11-28 22:51:01.369000000,1.3,0.679,0.9,1.2,0.142,0.181,0.9,0.083,0.082,1.2,0.053,0.064 
2014-11-28 22:51:01.569000000,1.3,0.686,0.909,1.2,0.147,0.187,0.9,0.084,0.083,1.2,0.053,0.064 
2014-11-28 22:51:01.769000000,1.3,0.749,0.993,1.2,0.127,0.162,0.9,0.083,0.082,1.2,0.057,0.069 
